strategy,symbol,timeframe,params,trades,win_rate,sharpe,max_drawdown_pct,return_pct,profit_factor,avg_pnl
CVD,BTC/USDT,4h,"{'lookback': 15, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",3,0.3333,-1.0526,0.1052,-3.4856,0.5854,-11.618644
CVD,BTC/USDT,4h,"{'lookback': 15, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",3,0.3333,-1.0526,0.1052,-3.4856,0.5854,-11.618644
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",15,0.4667,-1.1103,0.0827,-3.9496,0.6913,-2.633041
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",15,0.4667,-1.1103,0.0827,-3.9496,0.6913,-2.633041
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",15,0.4667,-1.1103,0.0827,-3.9496,0.6913,-2.633041
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",15,0.4667,-2.3667,0.1275,-8.7893,0.4956,-5.859507
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",15,0.4667,-2.3667,0.1275,-8.7893,0.4956,-5.859507
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",15,0.4667,-2.3667,0.1275,-8.7893,0.4956,-5.859507
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",14,0.5,-1.0346,0.1275,-4.6268,0.6442,-3.304863
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",14,0.5,-1.0346,0.1275,-4.6268,0.6442,-3.304863
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",14,0.5,-1.0346,0.1275,-4.6268,0.6442,-3.304863
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",10,0.5,-0.5579,0.0516,-1.8744,0.794,-1.874438
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",9,0.5556,0.8051,0.0579,2.288,1.489,2.542238
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",9,0.5556,0.8051,0.0579,2.288,1.489,2.542238
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",9,0.5556,0.8051,0.0579,2.288,1.489,2.542238
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",6,0.1667,-3.2091,0.0918,-8.1965,0.0886,-13.66077
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",5,0.2,-1.2388,0.1016,-4.034,0.1176,-8.068019
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",5,0.2,-1.2388,0.1016,-4.034,0.1176,-8.068019
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",5,0.2,-1.2388,0.1016,-4.034,0.1176,-8.068019
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 20, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",2,0.5,0.0306,0.0512,-0.047,0.9442,-0.235138
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",21,0.5714,0.6589,0.0697,2.1528,1.1089,1.025127
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",19,0.6316,0.7531,0.0697,2.5534,1.1618,1.343906
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",19,0.6316,0.7531,0.0697,2.5534,1.1618,1.343906
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",19,0.6316,-0.202,0.0702,-1.6018,0.9229,-0.843069
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",17,0.6471,0.0553,0.069,-0.4609,0.9699,-0.271096
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",17,0.6471,0.0553,0.069,-0.4609,0.9699,-0.271096
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",16,0.625,0.3851,0.068,1.0228,1.0924,0.639237
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",16,0.625,0.3851,0.068,1.0228,1.0924,0.639237
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.005, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",16,0.625,0.3851,0.068,1.0228,1.0924,0.639237
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",16,0.5625,0.1316,0.0757,-0.0561,0.9972,-0.035059
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",14,0.6429,0.2283,0.0757,0.3443,1.0218,0.24596
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",14,0.6429,0.2283,0.0757,0.3443,1.0218,0.24596
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",14,0.6429,-0.7107,0.0761,-3.8171,0.8163,-2.726479
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",12,0.6667,-0.4458,0.0736,-2.673,0.8254,-2.22748
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",12,0.6667,-0.4458,0.0736,-2.673,0.8254,-2.22748
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",11,0.6364,-0.1109,0.0696,-1.1893,0.8925,-1.081213
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",11,0.6364,-0.1109,0.0696,-1.1893,0.8925,-1.081213
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.01, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",11,0.6364,-0.1109,0.0696,-1.1893,0.8925,-1.081213
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",8,0.375,-1.3149,0.0749,-5.2133,0.689,-6.516582
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",6,0.5,-1.2513,0.0739,-5.0125,0.6135,-8.354246
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",6,0.5,-1.2513,0.0739,-5.0125,0.6135,-8.354246
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.02, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",4,0.25,-1.2023,0.104,-5.4302,0.3574,-13.575405
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",5,0.2,-3.0908,0.0983,-9.832,0.3826,-19.663916
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",4,0.25,-2.8058,0.0965,-9.6544,0.2151,-24.136079
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",4,0.25,-2.8058,0.0965,-9.6544,0.2151,-24.136079
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
CVD,BTC/USDT,4h,"{'lookback': 30, 'divergence_threshold': 0.03, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",3,0.3333,-1.8866,0.1065,-7.8765,0.0469,-26.255092
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",83,0.3494,-4.1411,0.0151,-1.3289,0.5847,-0.160111
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",83,0.3373,-3.8728,0.0171,-1.3497,0.5783,-0.162616
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",83,0.3373,-2.7024,0.0171,-1.0214,0.6808,-0.123061
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",83,0.3494,-4.1411,0.0151,-1.3289,0.5847,-0.160111
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",83,0.3373,-3.8728,0.0171,-1.3497,0.5783,-0.162616
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",83,0.3373,-2.7024,0.0171,-1.0214,0.6808,-0.123061
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",83,0.3494,-4.1411,0.0151,-1.3289,0.5847,-0.160111
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",83,0.3373,-3.8728,0.0171,-1.3497,0.5783,-0.162616
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",83,0.3373,-2.7024,0.0171,-1.0214,0.6808,-0.123061
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",71,0.2535,-6.4014,0.0223,-2.0147,0.4245,-0.283756
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",71,0.2394,-5.5581,0.023,-1.9064,0.4555,-0.268504
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",71,0.2394,-4.3546,0.0205,-1.6247,0.5359,-0.228835
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",71,0.2535,-6.4014,0.0223,-2.0147,0.4245,-0.283756
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",71,0.2394,-5.5581,0.023,-1.9064,0.4555,-0.268504
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",71,0.2394,-4.3546,0.0205,-1.6247,0.5359,-0.228835
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",71,0.2535,-6.4014,0.0223,-2.0147,0.4245,-0.283756
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",71,0.2394,-5.5581,0.023,-1.9064,0.4555,-0.268504
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",71,0.2394,-4.3546,0.0205,-1.6247,0.5359,-0.228835
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",53,0.2264,-4.3781,0.0178,-1.2966,0.5641,-0.244634
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",53,0.2075,-3.792,0.0183,-1.2839,0.5693,-0.242252
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",53,0.2075,-2.7792,0.0153,-1.0235,0.6566,-0.193122
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",53,0.2264,-4.3781,0.0178,-1.2966,0.5641,-0.244634
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",53,0.2075,-3.792,0.0183,-1.2839,0.5693,-0.242252
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",53,0.2075,-2.7792,0.0153,-1.0235,0.6566,-0.193122
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",53,0.2264,-4.3781,0.0178,-1.2966,0.5641,-0.244634
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",53,0.2075,-3.792,0.0183,-1.2839,0.5693,-0.242252
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",53,0.2075,-2.7792,0.0153,-1.0235,0.6566,-0.193122
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",78,0.3333,-4.1171,0.0163,-1.3104,0.5764,-0.168002
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",78,0.3205,-3.8408,0.0184,-1.3281,0.5707,-0.170275
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",78,0.3205,-2.6626,0.0184,-0.9998,0.6768,-0.128184
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",78,0.3333,-4.1171,0.0163,-1.3104,0.5764,-0.168002
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",78,0.3205,-3.8408,0.0184,-1.3281,0.5707,-0.170275
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",78,0.3205,-2.6626,0.0184,-0.9998,0.6768,-0.128184
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",78,0.3333,-4.1171,0.0163,-1.3104,0.5764,-0.168002
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",78,0.3205,-3.8408,0.0184,-1.3281,0.5707,-0.170275
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",78,0.3205,-2.6626,0.0184,-0.9998,0.6768,-0.128184
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",63,0.2381,-4.1807,0.0172,-1.2425,0.5767,-0.197222
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",63,0.2222,-3.631,0.0178,-1.2327,0.5809,-0.195672
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",63,0.2222,-2.5719,0.0157,-0.9511,0.6767,-0.150965
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",63,0.2381,-4.1807,0.0172,-1.2425,0.5767,-0.197222
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",63,0.2222,-3.631,0.0178,-1.2327,0.5809,-0.195672
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",63,0.2222,-2.5719,0.0157,-0.9511,0.6767,-0.150965
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",63,0.2381,-4.1807,0.0172,-1.2425,0.5767,-0.197222
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",63,0.2222,-3.631,0.0178,-1.2327,0.5809,-0.195672
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",63,0.2222,-2.5719,0.0157,-0.9511,0.6767,-0.150965
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",49,0.2041,-4.9956,0.0168,-1.4215,0.5024,-0.290098
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",49,0.1837,-5.1222,0.0179,-1.6621,0.4195,-0.339196
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",49,0.1837,-3.8319,0.0149,-1.3576,0.5258,-0.277055
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",49,0.2041,-4.9956,0.0168,-1.4215,0.5024,-0.290098
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",49,0.1837,-5.1222,0.0179,-1.6621,0.4195,-0.339196
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",49,0.1837,-3.8319,0.0149,-1.3576,0.5258,-0.277055
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",49,0.2041,-4.9956,0.0168,-1.4215,0.5024,-0.290098
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",49,0.1837,-5.1222,0.0179,-1.6621,0.4195,-0.339196
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",49,0.1837,-3.8319,0.0149,-1.3576,0.5258,-0.277055
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",73,0.3151,-4.7474,0.0151,-1.4441,0.5149,-0.197819
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",73,0.3014,-4.7747,0.0171,-1.5778,0.4701,-0.216142
MACD,ETH/USDT,4h,"{'fast': 3, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",73,0.3014,-3.4682,0.0171,-1.2495,0.5803,-0.171168
